"Bevolkingsontwikkeling; levendgeborenen, overledenen en migratie, per dag"
"2011 woensdag 12 januari";"528"
"2011 donderdag 13 januari";"517"
"2011 vrijdag 14 januari";"504"
"2011 zaterdag 15 januari";"381"
"2011 zondag 16 januari";"397"
"2011 maandag 17 januari";"504"
"2011 dinsdag 18 januari";"553"
"2011 woensdag 19 januari";"513"
"2011 donderdag 20 januari";"538"
"2011 vrijdag 21 januari";"549"
"2011 zaterdag 22 januari";"463"
"2011 zondag 23 januari";"406"
"2011 maandag 24 januari";"491"
"2011 dinsdag 25 januari";"524"
"2011 woensdag 26 januari";"547"
"2011 donderdag 27 januari";"550"
"2011 vrijdag 28 januari";"521"
"2011 zaterdag 29 januari";"448"
"2011 zondag 30 januari";"407"
"2011 maandag 31 januari";"536"
"Totaal februari 2011";"14112"
"2011 dinsdag 1 februari";"553"
"2011 woensdag 2 februari";"548"
"2011 donderdag 3 februari";"556"
"2011 vrijdag 4 februari";"542"
"2011 zaterdag 5 februari";"504"
"2011 zondag 6 februari";"442"
"2011 maandag 7 februari";"491"
"2011 dinsdag 8 februari";"575"
"2011 woensdag 9 februari";"516"
"2011 donderdag 10 februari";"506"
"2011 vrijdag 11 februari";"550"
"2011 zaterdag 12 februari";"405"
"2011 zondag 13 februari";"397"
"2011 maandag 14 februari";"523"
"2011 dinsdag 15 februari";"528"
"2011 woensdag 16 februari";"522"
"2011 donderdag 17 februari";"565"
"2011 vrijdag 18 februari";"535"
"2011 zaterdag 19 februari";"448"
"2011 zondag 20 februari";"418"
"2011 maandag 21 februari";"483"
"2011 dinsdag 22 februari";"517"
"2011 woensdag 23 februari";"552"
"2011 donderdag 24 februari";"555"
"2011 vrijdag 25 februari";"552"
"2011 zaterdag 26 februari";"417"
"2011 zondag 27 februari";"397"
"2011 maandag 28 februari";"515"
"Totaal maart 2011";"14768"
"2011 dinsdag 1 maart";"488"
"2011 woensdag 2 maart";"504"
"2011 donderdag 3 maart";"518"
"2011 vrijdag 4 maart";"511"
"2011 zaterdag 5 maart";"383"
"2011 zondag 6 maart";"369"
"2011 maandag 7 maart";"479"
"2011 dinsdag 8 maart";"519"
"2011 woensdag 9 maart";"528"
"2011 donderdag 10 maart";"547"
"2011 vrijdag 11 maart";"546"
"2011 zaterdag 12 maart";"396"
"2011 zondag 13 maart";"383"
"2011 maandag 14 maart";"487"
"2011 dinsdag 15 maart";"509"
"2011 woensdag 16 maart";"508"
"2011 donderdag 17 maart";"475"
"2011 vrijdag 18 maart";"502"
"2011 zaterdag 19 maart";"426"
"2011 zondag 20 maart";"374"
"2011 maandag 21 maart";"446"
"2011 dinsdag 22 maart";"510"
"2011 woensdag 23 maart";"494"
"2011 donderdag 24 maart";"529"
"2011 vrijdag 25 maart";"510"
"2011 zaterdag 26 maart";"378"
"2011 zondag 27 maart";"364"
"2011 maandag 28 maart";"500"
"2011 dinsdag 29 maart";"552"
"2011 woensdag 30 maart";"517"
"2011 donderdag 31 maart";"516"
"Totaal april 2011";"14277"
"2011 vrijdag 1 april";"506"
"2011 zaterdag 2 april";"410"
"2011 zondag 3 april";"375"
"2011 maandag 4 april";"530"
"2011 dinsdag 5 april";"538"
"2011 woensdag 6 april";"466"
"2011 donderdag 7 april";"490"
"2011 vrijdag 8 april";"540"
"2011 zaterdag 9 april";"400"
"2011 zondag 10 april";"372"
"2011 maandag 11 april";"501"
"2011 dinsdag 12 april";"521"
"2011 woensdag 13 april";"520"
"2011 donderdag 14 april";"516"
"2011 vrijdag 15 april";"551"
"2011 zaterdag 16 april";"399"
"2011 zondag 17 april";"373"
"2011 maandag 18 april";"495"
"2011 dinsdag 19 april";"561"
"2011 woensdag 20 april";"479"
"2011 donderdag 21 april";"543"
"2011 vrijdag 22 april";"519"
"2011 zaterdag 23 april";"391"
"2011 zondag 24 april";"385"
"2011 maandag 25 april";"406"
"2011 dinsdag 26 april";"495"
"2011 woensdag 27 april";"530"
"2011 donderdag 28 april";"493"
"2011 vrijdag 29 april";"543"
"2011 zaterdag 30 april";"429"
"Totaal mei 2011";"15108"
"2011 zondag 1 mei";"416"
"2011 maandag 2 mei";"483"
"2011 dinsdag 3 mei";"511"
"2011 woensdag 4 mei";"553"
"2011 donderdag 5 mei";"440"
"2011 vrijdag 6 mei";"558"
"2011 zaterdag 7 mei";"451"
"2011 zondag 8 mei";"401"
"2011 maandag 9 mei";"464"
"2011 dinsdag 10 mei";"517"
"2011 woensdag 11 mei";"528"
"2011 donderdag 12 mei";"506"
"2011 vrijdag 13 mei";"487"
"2011 zaterdag 14 mei";"446"
"2011 zondag 15 mei";"406"
"2011 maandag 16 mei";"497"
"2011 dinsdag 17 mei";"513"
"2011 woensdag 18 mei";"581"
"2011 donderdag 19 mei";"466"
"2011 vrijdag 20 mei";"510"
"2011 zaterdag 21 mei";"450"
"2011 zondag 22 mei";"412"
"2011 maandag 23 mei";"501"
"2011 dinsdag 24 mei";"519"
"2011 woensdag 25 mei";"549"
"2011 donderdag 26 mei";"526"
"2011 vrijdag 27 mei";"524"
"2011 zaterdag 28 mei";"407"
"2011 zondag 29 mei";"394"
"2011 maandag 30 mei";"539"
"2011 dinsdag 31 mei";"553"
"Totaal juni 2011";"15362"
"2011 woensdag 1 juni";"576"
"2011 donderdag 2 juni";"475"
"2011 vrijdag 3 juni";"497"
"2011 zaterdag 4 juni";"421"
"2011 zondag 5 juni";"445"
"2011 maandag 6 juni";"508"
"2011 dinsdag 7 juni";"583"
"2011 woensdag 8 juni";"538"
"2011 donderdag 9 juni";"551"
"2011 vrijdag 10 juni";"557"
"2011 zaterdag 11 juni";"431"
"2011 zondag 12 juni";"401"
"2011 maandag 13 juni";"445"
"2011 dinsdag 14 juni";"523"
"2011 woensdag 15 juni";"564"
"2011 donderdag 16 juni";"558"
"2011 vrijdag 17 juni";"554"
"2011 zaterdag 18 juni";"469"
"2011 zondag 19 juni";"444"
"2011 maandag 20 juni";"505"
"2011 dinsdag 21 juni";"557"
"2011 woensdag 22 juni";"547"
"2011 donderdag 23 juni";"555"
"2011 vrijdag 24 juni";"608"
"2011 zaterdag 25 juni";"481"
"2011 zondag 26 juni";"410"
"2011 maandag 27 juni";"548"
"2011 dinsdag 28 juni";"562"
"2011 woensdag 29 juni";"521"
"2011 donderdag 30 juni";"528"
"Totaal juli 2011";"15769"
"2011 vrijdag 1 juli";"562"
"2011 zaterdag 2 juli";"432"
"2011 zondag 3 juli";"424"
"2011 maandag 4 juli";"528"
"2011 dinsdag 5 juli";"556"
"2011 woensdag 6 juli";"518"
"2011 donderdag 7 juli";"562"
"2011 vrijdag 8 juli";"558"
"2011 zaterdag 9 juli";"430"
"2011 zondag 10 juli";"428"
"2011 maandag 11 juli";"556"
"2011 dinsdag 12 juli";"547"
"2011 woensdag 13 juli";"545"
"2011 donderdag 14 juli";"581"
"2011 vrijdag 15 juli";"573"
"2011 zaterdag 16 juli";"435"
"2011 zondag 17 juli";"425"
"2011 maandag 18 juli";"515"
"2011 dinsdag 19 juli";"548"
"2011 woensdag 20 juli";"541"
"2011 donderdag 21 juli";"540"
"2011 vrijdag 22 juli";"553"
"2011 zaterdag 23 juli";"385"
"2011 zondag 24 juli";"398"
"2011 maandag 25 juli";"527"
"2011 dinsdag 26 juli";"553"
"2011 woensdag 27 juli";"572"
"2011 donderdag 28 juli";"533"
"2011 vrijdag 29 juli";"586"
"2011 zaterdag 30 juli";"454"
"2011 zondag 31 juli";"404"
"Totaal augustus 2011";"16090"
"2011 maandag 1 augustus";"531"
"2011 dinsdag 2 augustus";"545"
"2011 woensdag 3 augustus";"568"
"2011 donderdag 4 augustus";"537"
"2011 vrijdag 5 augustus";"599"
"2011 zaterdag 6 augustus";"445"
"2011 zondag 7 augustus";"444"
"2011 maandag 8 augustus";"537"
"2011 dinsdag 9 augustus";"569"
"2011 woensdag 10 augustus";"540"
"2011 donderdag 11 augustus";"533"
"2011 vrijdag 12 augustus";"555"
"2011 zaterdag 13 augustus";"461"
"2011 zondag 14 augustus";"444"
"2011 maandag 15 augustus";"570"
"2011 dinsdag 16 augustus";"537"
"2011 woensdag 17 augustus";"568"
"2011 donderdag 18 augustus";"527"
"2011 vrijdag 19 augustus";"503"
"2011 zaterdag 20 augustus";"433"
"2011 zondag 21 augustus";"384"
"2011 maandag 22 augustus";"526"
"2011 dinsdag 23 augustus";"538"
"2011 woensdag 24 augustus";"559"
"2011 donderdag 25 augustus";"563"
"2011 vrijdag 26 augustus";"554"
"2011 zaterdag 27 augustus";"444"
"2011 zondag 28 augustus";"415"
"2011 maandag 29 augustus";"540"
"2011 dinsdag 30 augustus";"539"
"2011 woensdag 31 augustus";"582"
"Totaal september 2011";"15661"
"2011 donderdag 1 september";"554"
"2011 vrijdag 2 september";"553"
"2011 zaterdag 3 september";"446"
"2011 zondag 4 september";"440"
"2011 maandag 5 september";"518"
"2011 dinsdag 6 september";"555"
"2011 woensdag 7 september";"577"
"2011 donderdag 8 september";"545"
"2011 vrijdag 9 september";"522"
"2011 zaterdag 10 september";"471"
"2011 zondag 11 september";"410"
"2011 maandag 12 september";"565"
"2011 dinsdag 13 september";"522"
"2011 woensdag 14 september";"587"
"2011 donderdag 15 september";"562"
"2011 vrijdag 16 september";"572"
"2011 zaterdag 17 september";"457"
"2011 zondag 18 september";"400"
"2011 maandag 19 september";"516"
"2011 dinsdag 20 september";"596"
"2011 woensdag 21 september";"520"
"2011 donderdag 22 september";"541"
"2011 vrijdag 23 september";"548"
"2011 zaterdag 24 september";"476"
"2011 zondag 25 september";"398"
"2011 maandag 26 september";"511"
"2011 dinsdag 27 september";"542"
"2011 woensdag 28 september";"576"
"2011 donderdag 29 september";"563"
"2011 vrijdag 30 september";"618"
"Totaal oktober 2011";"15087"
"2011 zaterdag 1 oktober";"456"
"2011 zondag 2 oktober";"388"
"2011 maandag 3 oktober";"501"
"2011 dinsdag 4 oktober";"529"
"2011 woensdag 5 oktober";"536"
"2011 donderdag 6 oktober";"579"
"2011 vrijdag 7 oktober";"554"
"2011 zaterdag 8 oktober";"407"
"2011 zondag 9 oktober";"396"
"2011 maandag 10 oktober";"509"
"2011 dinsdag 11 oktober";"574"
"2011 woensdag 12 oktober";"554"
"2011 donderdag 13 oktober";"507"
"2011 vrijdag 14 oktober";"530"
"2011 zaterdag 15 oktober";"397"
"2011 zondag 16 oktober";"396"
"2011 maandag 17 oktober";"558"
"2011 dinsdag 18 oktober";"519"
"2011 woensdag 19 oktober";"509"
"2011 donderdag 20 oktober";"476"
"2011 vrijdag 21 oktober";"552"
"2011 zaterdag 22 oktober";"421"
"2011 zondag 23 oktober";"363"
"2011 maandag 24 oktober";"489"
"2011 dinsdag 25 oktober";"507"
"2011 woensdag 26 oktober";"553"
"2011 donderdag 27 oktober";"484"
"2011 vrijdag 28 oktober";"552"
"2011 zaterdag 29 oktober";"417"
"2011 zondag 30 oktober";"385"
"2011 maandag 31 oktober";"489"
"Totaal november 2011";"14190"
"2011 dinsdag 1 november";"540"
"2011 woensdag 2 november";"497"
"2011 donderdag 3 november";"478"
"2011 vrijdag 4 november";"521"
"2011 zaterdag 5 november";"402"
"2011 zondag 6 november";"404"
"2011 maandag 7 november";"482"
"2011 dinsdag 8 november";"506"
"2011 woensdag 9 november";"472"
"2011 donderdag 10 november";"508"
"2011 vrijdag 11 november";"549"
"2011 zaterdag 12 november";"408"
"2011 zondag 13 november";"352"
"2011 maandag 14 november";"475"
"2011 dinsdag 15 november";"503"
"2011 woensdag 16 november";"535"
"2011 donderdag 17 november";"473"
"2011 vrijdag 18 november";"536"
"2011 zaterdag 19 november";"402"
"2011 zondag 20 november";"409"
"2011 maandag 21 november";"463"
"2011 dinsdag 22 november";"476"
"2011 woensdag 23 november";"515"
"2011 donderdag 24 november";"486"
"2011 vrijdag 25 november";"495"
"2011 zaterdag 26 november";"442"
"2011 zondag 27 november";"359"
"2011 maandag 28 november";"464"
"2011 dinsdag 29 november";"513"
"2011 woensdag 30 november";"525"
"Totaal december 2011";"14359"
"2011 donderdag 1 december";"539"
"2011 vrijdag 2 december";"524"
"2011 zaterdag 3 december";"368"
"2011 zondag 4 december";"374"
"2011 maandag 5 december";"409"
"2011 dinsdag 6 december";"476"
"2011 woensdag 7 december";"546"
"2011 donderdag 8 december";"506"
"2011 vrijdag 9 december";"517"
"2011 zaterdag 10 december";"436"
"2011 zondag 11 december";"370"
"2011 maandag 12 december";"500"
"2011 dinsdag 13 december";"516"
"2011 woensdag 14 december";"519"
"2011 donderdag 15 december";"513"
"2011 vrijdag 16 december";"508"
"2011 zaterdag 17 december";"412"
"2011 zondag 18 december";"359"
"2011 maandag 19 december";"456"
"2011 dinsdag 20 december";"508"
"2011 woensdag 21 december";"555"
"2011 donderdag 22 december";"517"
"2011 vrijdag 23 december";"514"
"2011 zaterdag 24 december";"405"
"2011 zondag 25 december";"325"
"2011 maandag 26 december";"303"
"2011 dinsdag 27 december";"460"
"2011 woensdag 28 december";"486"
"2011 donderdag 29 december";"532"
"2011 vrijdag 30 december";"513"
"2011 zaterdag 31 december";"393"
"Totaal op zondag in 2011";"20642"
"Totaal op maandag in 2011";"25931"
"Totaal op dinsdag in 2011";"27614"
"Totaal op woensdag in 2011";"27855"
"Totaal op donderdag in 2011";"27288"
"Totaal op vrijdag in 2011";"28026"
"Totaal op zaterdag in 2011";"22533"
"Overig";"171"
"2012 zondag 1 januari";"325"
"2012 maandag 2 januari";"446"
"2012 dinsdag 3 januari";"497"
"2012 woensdag 4 januari";"511"
"2012 donderdag 5 januari";"519"
"2012 vrijdag 6 januari";"548"
"2012 zaterdag 7 januari";"376"
"2012 zondag 8 januari";"377"
"2012 maandag 9 januari";"485"
"2012 dinsdag 10 januari";"482"
"2012 woensdag 11 januari";"512"
"2012 donderdag 12 januari";"506"
"2012 vrijdag 13 januari";"509"
"2012 zaterdag 14 januari";"390"
"2012 zondag 15 januari";"396"
"2012 maandag 16 januari";"496"
"2012 dinsdag 17 januari";"535"
"2012 woensdag 18 januari";"480"
"2012 donderdag 19 januari";"516"
"2012 vrijdag 20 januari";"495"
"2012 zaterdag 21 januari";"416"
"2012 zondag 22 januari";"435"
"2012 maandag 23 januari";"495"
"2012 dinsdag 24 januari";"538"
"2012 woensdag 25 januari";"531"
"2012 donderdag 26 januari";"524"
"2012 vrijdag 27 januari";"500"
"2012 zaterdag 28 januari";"407"
"2012 zondag 29 januari";"389"
"2012 maandag 30 januari";"451"
"2012 dinsdag 31 januari";"465"
"Totaal januari 2012";"14552"
"2012 woensdag 1 februari";"494"
"2012 donderdag 2 februari";"529"
"2012 vrijdag 3 februari";"517"
"2012 zaterdag 4 februari";"378"
"2012 zondag 5 februari";"361"
"2012 maandag 6 februari";"499"
"2012 dinsdag 7 februari";"516"
"2012 woensdag 8 februari";"493"
"2012 donderdag 9 februari";"498"
"2012 vrijdag 10 februari";"534"
"2012 zaterdag 11 februari";"439"
"2012 zondag 12 februari";"408"
"2012 maandag 13 februari";"458"
"2012 dinsdag 14 februari";"491"
"2012 woensdag 15 februari";"528"
"2012 donderdag 16 februari";"518"
"2012 vrijdag 17 februari";"516"
"2012 zaterdag 18 februari";"422"
"2012 zondag 19 februari";"354"
"2012 maandag 20 februari";"482"
"2012 dinsdag 21 februari";"542"
"2012 woensdag 22 februari";"515"
"2012 donderdag 23 februari";"511"
"2012 vrijdag 24 februari";"506"
"2012 zaterdag 25 februari";"423"
"2012 zondag 26 februari";"375"
"2012 maandag 27 februari";"501"
"2012 dinsdag 28 februari";"512"
"2012 woensdag 29 februari";"475"
"Totaal februari 2012";"13795"
"2012 donderdag 1 maart";"501"
"2012 vrijdag 2 maart";"538"
"2012 zaterdag 3 maart";"412"
"2012 zondag 4 maart";"377"
"2012 maandag 5 maart";"528"
"2012 dinsdag 6 maart";"557"
"2012 woensdag 7 maart";"519"
"2012 donderdag 8 maart";"536"
"2012 vrijdag 9 maart";"499"
"2012 zaterdag 10 maart";"391"
"2012 zondag 11 maart";"356"
"2012 maandag 12 maart";"498"
"2012 dinsdag 13 maart";"481"
"2012 woensdag 14 maart";"512"
"2012 donderdag 15 maart";"489"
"2012 vrijdag 16 maart";"512"
"2012 zaterdag 17 maart";"410"
"2012 zondag 18 maart";"343"
"2012 maandag 19 maart";"443"
"2012 dinsdag 20 maart";"518"
"2012 woensdag 21 maart";"538"
"2012 donderdag 22 maart";"493"
"2012 vrijdag 23 maart";"555"
"2012 zaterdag 24 maart";"395"
"2012 zondag 25 maart";"336"
"2012 maandag 26 maart";"488"
"2012 dinsdag 27 maart";"499"
"2012 woensdag 28 maart";"527"
"2012 donderdag 29 maart";"466"
"2012 vrijdag 30 maart";"504"
"2012 zaterdag 31 maart";"448"
"Totaal maart 2012";"14669"
"2012 zondag 1 april";"398"
"2012 maandag 2 april";"520"
"2012 dinsdag 3 april";"502"
"2012 woensdag 4 april";"548"
"2012 donderdag 5 april";"517"
"2012 vrijdag 6 april";"552"
"2012 zaterdag 7 april";"414"
"2012 zondag 8 april";"390"
"2012 maandag 9 april";"376"
"2012 dinsdag 10 april";"467"
"2012 woensdag 11 april";"563"
"2012 donderdag 12 april";"548"
"2012 vrijdag 13 april";"472"
"2012 zaterdag 14 april";"403"
"2012 zondag 15 april";"373"
"2012 maandag 16 april";"458"
"2012 dinsdag 17 april";"528"
"2012 woensdag 18 april";"524"
"2012 donderdag 19 april";"551"
"2012 vrijdag 20 april";"536"
"2012 zaterdag 21 april";"392"
"2012 zondag 22 april";"413"
"2012 maandag 23 april";"493"
"2012 dinsdag 24 april";"572"
"2012 woensdag 25 april";"520"
"2012 donderdag 26 april";"511"
"2012 vrijdag 27 april";"551"
"2012 zaterdag 28 april";"393"
"2012 zondag 29 april";"397"
"2012 maandag 30 april";"356"
"Totaal april 2012";"14238"
"2012 dinsdag 1 mei";"498"
"2012 woensdag 2 mei";"544"
"2012 donderdag 3 mei";"546"
"2012 vrijdag 4 mei";"507"
"2012 zaterdag 5 mei";"449"
"2012 zondag 6 mei";"372"
"2012 maandag 7 mei";"544"
"2012 dinsdag 8 mei";"513"
"2012 woensdag 9 mei";"549"
"2012 donderdag 10 mei";"513"
"2012 vrijdag 11 mei";"505"
"2012 zaterdag 12 mei";"399"
"2012 zondag 13 mei";"360"
"2012 maandag 14 mei";"512"
"2012 dinsdag 15 mei";"508"
"2012 woensdag 16 mei";"513"
"2012 donderdag 17 mei";"450"
"2012 vrijdag 18 mei";"491"
"2012 zaterdag 19 mei";"429"
"2012 zondag 20 mei";"389"
"2012 maandag 21 mei";"504"
"2012 dinsdag 22 mei";"533"
"2012 woensdag 23 mei";"576"
"2012 donderdag 24 mei";"561"
"2012 vrijdag 25 mei";"512"
"2012 zaterdag 26 mei";"423"
"2012 zondag 27 mei";"386"
"2012 maandag 28 mei";"402"
"2012 dinsdag 29 mei";"490"
"2012 woensdag 30 mei";"569"
"2012 donderdag 31 mei";"527"
"Totaal mei 2012";"15074"
"2012 vrijdag 1 juni";"527"
"2012 zaterdag 2 juni";"409"
"2012 zondag 3 juni";"409"
"2012 maandag 4 juni";"491"
"2012 dinsdag 5 juni";"514"
"2012 woensdag 6 juni";"557"
"2012 donderdag 7 juni";"507"
"2012 vrijdag 8 juni";"529"
"2012 zaterdag 9 juni";"434"
"2012 zondag 10 juni";"364"
"2012 maandag 11 juni";"489"
"2012 dinsdag 12 juni";"542"
"2012 woensdag 13 juni";"539"
"2012 donderdag 14 juni";"492"
"2012 vrijdag 15 juni";"502"
"2012 zaterdag 16 juni";"429"
"2012 zondag 17 juni";"380"
"2012 maandag 18 juni";"513"
"2012 dinsdag 19 juni";"491"
"2012 woensdag 20 juni";"509"
"2012 donderdag 21 juni";"560"
"2012 vrijdag 22 juni";"525"
"2012 zaterdag 23 juni";"418"
"2012 zondag 24 juni";"398"
"2012 maandag 25 juni";"475"
"2012 dinsdag 26 juni";"547"
"2012 woensdag 27 juni";"554"
"2012 donderdag 28 juni";"550"
"2012 vrijdag 29 juni";"528"
"2012 zaterdag 30 juni";"384"
"Totaal juni 2012";"14566"
"2012 zondag 1 juli";"435"
"2012 maandag 2 juli";"466"
"2012 dinsdag 3 juli";"519"
"2012 woensdag 4 juli";"538"
"2012 donderdag 5 juli";"549"
"2012 vrijdag 6 juli";"504"
"2012 zaterdag 7 juli";"424"
"2012 zondag 8 juli";"423"
"2012 maandag 9 juli";"473"
"2012 dinsdag 10 juli";"567"
"2012 woensdag 11 juli";"510"
"2012 donderdag 12 juli";"515"
"2012 vrijdag 13 juli";"538"
"2012 zaterdag 14 juli";"408"
"2012 zondag 15 juli";"407"
"2012 maandag 16 juli";"474"
"2012 dinsdag 17 juli";"517"
"2012 woensdag 18 juli";"512"
"2012 donderdag 19 juli";"502"
"2012 vrijdag 20 juli";"555"
"2012 zaterdag 21 juli";"401"
"2012 zondag 22 juli";"410"
"2012 maandag 23 juli";"485"
"2012 dinsdag 24 juli";"557"
"2012 woensdag 25 juli";"572"
"2012 donderdag 26 juli";"506"
"2012 vrijdag 27 juli";"554"
"2012 zaterdag 28 juli";"456"
"2012 zondag 29 juli";"401"
"2012 maandag 30 juli";"501"
"2012 dinsdag 31 juli";"530"
"Totaal juli 2012";"15209"
"2012 woensdag 1 augustus";"584"
"2012 donderdag 2 augustus";"520"
"2012 vrijdag 3 augustus";"542"
"2012 zaterdag 4 augustus";"434"
"2012 zondag 5 augustus";"395"
"2012 maandag 6 augustus";"500"
"2012 dinsdag 7 augustus";"534"
"2012 woensdag 8 augustus";"568"
"2012 donderdag 9 augustus";"524"
"2012 vrijdag 10 augustus";"545"
"2012 zaterdag 11 augustus";"428"
"2012 zondag 12 augustus";"406"
"2012 maandag 13 augustus";"496"
"2012 dinsdag 14 augustus";"545"
"2012 woensdag 15 augustus";"553"
"2012 donderdag 16 augustus";"530"
"2012 vrijdag 17 augustus";"531"
"2012 zaterdag 18 augustus";"457"
"2012 zondag 19 augustus";"421"
"2012 maandag 20 augustus";"553"
"2012 dinsdag 21 augustus";"536"
"2012 woensdag 22 augustus";"550"
"2012 donderdag 23 augustus";"523"
"2012 vrijdag 24 augustus";"521"
"2012 zaterdag 25 augustus";"470"
"2012 zondag 26 augustus";"407"
"2012 maandag 27 augustus";"461"
"2012 dinsdag 28 augustus";"514"
"2012 woensdag 29 augustus";"545"
"2012 donderdag 30 augustus";"553"
"2012 vrijdag 31 augustus";"539"
"Totaal augustus 2012";"15685"
"2012 zaterdag 1 september";"392"
"2012 zondag 2 september";"413"
"2012 maandag 3 september";"509"
"2012 dinsdag 4 september";"556"
"2012 woensdag 5 september";"521"
"2012 donderdag 6 september";"521"
"2012 vrijdag 7 september";"536"
"2012 zaterdag 8 september";"438"
"2012 zondag 9 september";"387"
"2012 maandag 10 september";"554"
"2012 dinsdag 11 september";"534"
"2012 woensdag 12 september";"555"
"2012 donderdag 13 september";"566"
"2012 vrijdag 14 september";"595"
"2012 zaterdag 15 september";"414"
"2012 zondag 16 september";"438"
"2012 maandag 17 september";"520"
"2012 dinsdag 18 september";"589"
"2012 woensdag 19 september";"566"
"2012 donderdag 20 september";"559"
"2012 vrijdag 21 september";"567"
"2012 zaterdag 22 september";"436"
"2012 zondag 23 september";"435"
"2012 maandag 24 september";"550"
"2012 dinsdag 25 september";"542"
"2012 woensdag 26 september";"528"
"2012 donderdag 27 september";"536"
"2012 vrijdag 28 september";"522"
"2012 zaterdag 29 september";"433"
"2012 zondag 30 september";"405"
"Totaal september 2012";"15117"
"2012 maandag 1 oktober";"495"
"2012 dinsdag 2 oktober";"527"
"2012 woensdag 3 oktober";"514"
"2012 donderdag 4 oktober";"476"
"2012 vrijdag 5 oktober";"538"
"2012 zaterdag 6 oktober";"431"
"2012 zondag 7 oktober";"405"
"2012 maandag 8 oktober";"495"
"2012 dinsdag 9 oktober";"509"
"2012 woensdag 10 oktober";"543"
"2012 donderdag 11 oktober";"524"
"2012 vrijdag 12 oktober";"535"
"2012 zaterdag 13 oktober";"399"
"2012 zondag 14 oktober";"412"
"2012 maandag 15 oktober";"483"
"2012 dinsdag 16 oktober";"535"
"2012 woensdag 17 oktober";"497"
"2012 donderdag 18 oktober";"536"
"2012 vrijdag 19 oktober";"527"
"2012 zaterdag 20 oktober";"415"
"2012 zondag 21 oktober";"355"
"2012 maandag 22 oktober";"528"
"2012 dinsdag 23 oktober";"503"
"2012 woensdag 24 oktober";"534"
"2012 donderdag 25 oktober";"491"
"2012 vrijdag 26 oktober";"503"
"2012 zaterdag 27 oktober";"415"
"2012 zondag 28 oktober";"413"
"2012 maandag 29 oktober";"495"
"2012 dinsdag 30 oktober";"545"
"2012 woensdag 31 oktober";"521"
"Totaal oktober 2012";"15099"
"2012 donderdag 1 november";"568"
"2012 vrijdag 2 november";"522"
"2012 zaterdag 3 november";"399"
"2012 zondag 4 november";"369"
"2012 maandag 5 november";"466"
"2012 dinsdag 6 november";"526"
"2012 woensdag 7 november";"532"
"2012 donderdag 8 november";"529"
"2012 vrijdag 9 november";"530"
"2012 zaterdag 10 november";"398"
"2012 zondag 11 november";"390"
"2012 maandag 12 november";"483"
"2012 dinsdag 13 november";"507"
"2012 woensdag 14 november";"496"
"2012 donderdag 15 november";"498"
"2012 vrijdag 16 november";"527"
"2012 zaterdag 17 november";"406"
"2012 zondag 18 november";"362"
"2012 maandag 19 november";"458"
"2012 dinsdag 20 november";"514"
"2012 woensdag 21 november";"472"
"2012 donderdag 22 november";"489"
"2012 vrijdag 23 november";"496"
"2012 zaterdag 24 november";"393"
"2012 zondag 25 november";"350"
"2012 maandag 26 november";"486"
"2012 dinsdag 27 november";"503"
"2012 woensdag 28 november";"500"
"2012 donderdag 29 november";"511"
"2012 vrijdag 30 november";"515"
"Totaal november 2012";"14195"
"2012 zaterdag 1 december";"415"
"2012 zondag 2 december";"347"
"2012 maandag 3 december";"469"
"2012 dinsdag 4 december";"448"
"2012 woensdag 5 december";"402"
"2012 donderdag 6 december";"492"
"2012 vrijdag 7 december";"551"
"2012 zaterdag 8 december";"351"
"2012 zondag 9 december";"376"
"2012 maandag 10 december";"440"
"2012 dinsdag 11 december";"451"
"2012 woensdag 12 december";"569"
"2012 donderdag 13 december";"518"
"2012 vrijdag 14 december";"463"
"2012 zaterdag 15 december";"378"
"2012 zondag 16 december";"362"
"2012 maandag 17 december";"416"
"2012 dinsdag 18 december";"488"
"2012 woensdag 19 december";"480"
"2012 donderdag 20 december";"520"
"2012 vrijdag 21 december";"546"
"2012 zaterdag 22 december";"375"
"2012 zondag 23 december";"351"
"2012 maandag 24 december";"477"
"2012 dinsdag 25 december";"328"
"2012 woensdag 26 december";"333"
"2012 donderdag 27 december";"464"
"2012 vrijdag 28 december";"597"
"2012 zaterdag 29 december";"435"
"2012 zondag 30 december";"393"
"2012 maandag 31 december";"394"
"Totaal december 2012";"13629"
"Totaal 2012";"175959"
"Totaal op zondag in 2012";"20529"
"Totaal op maandag in 2012";"25530"
"Totaal op dinsdag in 2012";"26762"
"Totaal op woensdag in 2012";"27195"
"Totaal op donderdag in 2012";"26959"
"Totaal op vrijdag in 2012";"27369"
"Totaal op zaterdag in 2012";"21484"
"Overig";"131"
"2013 dinsdag 1 januari";"377"
"2013 woensdag 2 januari";"495"
"2013 donderdag 3 januari";"547"
"2013 vrijdag 4 januari";"585"
"2013 zaterdag 5 januari";"399"
"2013 zondag 6 januari";"382"
"2013 maandag 7 januari";"466"
"2013 dinsdag 8 januari";"504"
"2013 woensdag 9 januari";"493"
"2013 donderdag 10 januari";"536"
"2013 vrijdag 11 januari";"534"
"2013 zaterdag 12 januari";"409"
"2013 zondag 13 januari";"362"
"2013 maandag 14 januari";"494"
"2013 dinsdag 15 januari";"455"
"2013 woensdag 16 januari";"488"
"2013 donderdag 17 januari";"488"
"2013 vrijdag 18 januari";"506"
